user_location;lat;lon
Granada /Bruselas /Estrasburgo;39,78373;-100,445882;
Granada, Andalucía;37,18302;-3,602192;
Granada, Andalucía ;37,18302;-3,602192;
Granada, Andalucía. SPAIN;37,18302;-3,602192;
Granada, España;37,18302;-3,602192;
Granada, España ;39,78373;-100,445882;
Granada, España.;37,18302;-3,602192;
Granada, Spain;37,18302;-3,602192;
Granada.;37,18302;-3,602192;
Granada/Andújar/Foz;39,78373;-100,445882;
GRANADA-ANDALUCÍA-ESPAÑA;37,18302;-3,602192;
Granada-Despeñaperros-Madrid;39,78373;-100,445882;
Granada-Madrid-Valencia-Boston;39,78373;-100,445882;
Granada-Motril;1,588114;10,242239;
granollers (Barcelona);41,607956;2,287601;
Granollers (España);41,607956;2,287601;
Granollers, España;39,78373;-100,445882;
Grañón, La Rioja;42,450169;-3,027289;
Grau de Castelló;39,78373;-100,445882;
Greece;39,000041;21,999957;
griezmann & carrasco, atm;39,78373;-100,445882;
Griñón, Comunidad de Madrid;40,213661;-3,858148;
GSEEX;39,78373;-100,445882;
GT;15,635609;-89,898809;
Gtf Nrt;39,78373;-100,445882;
GUADADALAJARA;39,78373;-100,445882;
GUADALAJARA;40,739996;-2,50593;
Guadalajara (España);40,739996;-2,50593;
Guadalajara Castilla-LM España;39,78373;-100,445882;
Guadalajara México;20,676143;-103,346998;
Guadalajara, España;40,739996;-2,50593;
Guadalajara, Jalisco;20,676143;-103,346998;
Guadalajara, Jalisco, México;20,676143;-103,346998;
Guadalajara, México;20,676143;-103,346998;
Guadalajara, México ;20,676143;-103,346998;
Guadalajara,Jal.,México;20,676143;-103,346998;
GUADALAJARA.  España.;40,739996;-2,50593;
Guadalajara/Castilla La Mancha;40,739996;-2,50593;
Guadarrama;40,673445;-4,089391;
guadassuar;39,185929;-0,476946;
Guadix;37,299552;-3,137125;
Gualeguaychu-Argentina;-33,007858;-58,510347;
Guanajuato, Guanajuato, México;21,024057;-101,242783;
Guardamar;41,097289;1,02925;
Guardamar del Segura;38,089999;-0,65381;
Guarenas, Venezuela;10,475066;-66,599924;
Guarenas-Venezuela;10,475066;-66,599924;
Guatemala;15,635609;-89,898809;
Guayaquil;-2,170414;-79,905024;
Guayaquil - Ecuador;-2,212436;-79,895812;
Guayaquil- Ecuador;-2,212436;-79,895812;
Guayaquil, Ecuador;-2,212436;-79,895812;
Guayaquil-Quito, Ecuador;-0,224342;-78,513783;
Guayas, Ecuador;-2;-80;
Guaza, Arona, Islas Canarias;28,049744;-16,67714;
Guecho, España;43,347941;-3,008767;
Guillena, España;37,546471;-6,057052;
guillermo enrique hudson;-45,828123;-67,465925;
Guriezo, España;43,338796;-3,324949;
GZ  ?;39,78373;-100,445882;
H.Matamoros Tamaulipas;39,78373;-100,445882;
Hacienda de Pavones 3, Madrid;39,78373;-100,445882;
Hakone ;35,237633;139,032832;
Haro - La Rioja;42,576892;-2,846677;
Haro, España;42,576892;-2,846677;
Haro, La Rioja;42,576892;-2,846677;
Harrylandia;39,78373;-100,445882;
Hasta el infinito y más allá;39,78373;-100,445882;
hbb ?? 16, Ceuta ?;39,78373;-100,445882;
he/him | alicante;39,78373;-100,445882;
Hell(aka Venezuela);39,78373;-100,445882;
helsingborg Suecia, ;56,044198;12,704068;
Here, there and everywhere...;39,78373;-100,445882;
Heredia, Costa Rica;10,177972;-84,058236;
Hermosillo, Sonora. Mexico.;29,089415;-110,961238;
Hernani(Gipuzkoa);43,266165;-1,974917;
herrera del duque;39,167465;-5,050172;
Hesitant alien.;39,78373;-100,445882;
Hidalgo, Cd. Sahagún;39,78373;-100,445882;
Hidalgo, Pachuca de Soto;20,120385;-98,733945;
Highway to hell ;54,033401;9,353292;
Hijo de Intento de familia ;39,78373;-100,445882;
hogsmeade;28,474058;-81,472665;
Hogwards;39,78373;-100,445882;
Hogwarts;28,473736;-81,472423;
Hogwarts ;28,473736;-81,472423;
Hogwarts, Escocia;39,78373;-100,445882;
Hogwarts, Narnia, Beacon Hill and mi casa.;39,78373;-100,445882;
Hogwarts, Zaragoza;39,78373;-100,445882;
Hollywoo ;39,78373;-100,445882;
Homúnculo de Penfield.;39,78373;-100,445882;
Hondarribia;43,362437;-1,791478;
Honde to er mundo e güeno;39,78373;-100,445882;
Honduras;15,061069;-84,597853;
Honolulu;21,304547;-157,855676;
Honolulu, Hawaii;21,304547;-157,855676;
hortaleza, madrid, españa;40,480825;-3,644027;
Hospital Clínico Salamanca;40,963774;-5,675434;
Hospital del Rey s/n;39,78373;-100,445882;
Hospital Dr Moliner-Valencia;39,78373;-100,445882;
Hospital General de Castellón;39,78373;-100,445882;
Hospital Medimar, Alicante;39,78373;-100,445882;
Hospitales de Granada;39,78373;-100,445882;
Hospitalet de l'Infant-TGN;39,78373;-100,445882;
Houston, TX;29,758938;-95,367697;
hoy aquí, mañana...;39,78373;-100,445882;
Hoy es su cumpleaños. ;39,78373;-100,445882;
Hoy soy de aquí, de donde piso;39,78373;-100,445882;
http://www.talk2us.es;41,445405;2,237402;
huanchaco baech ;39,78373;-100,445882;
Huarte, España;42,831415;-1,590349;
Huelva;37,256667;-6,94957;
Huelva ;37,256667;-6,94957;
Huelva , Spain;37,256667;-6,94957;
Huelva* Pamplona* ;39,78373;-100,445882;
Huelva, Andalucía;37,256667;-6,94957;
Huelva, Andalucía. ;37,256667;-6,94957;
Huelva, España;37,256667;-6,94957;
Huelva, España.;39,78373;-100,445882;
Huelva. Huelva.;37,256667;-6,94957;
Huesca;39,78373;-100,445882;
Huesca (????);39,78373;-100,445882;
Huesca, Aragón;39,78373;-100,445882;
Huesca, España;42,136325;-0,029403;
Huesca-Madrid;40,425081;-3,653418;
Huétor Vega (Granada);37,14767;-3,569254;
I ??????? Madrid! ;39,78373;-100,445882;
I am Venezuela;-23,203546;-65,352928;
I LOVE ESPAÑA    NO AL ABORTO ;39,78373;-100,445882;
I.Canarias;28,531702;-16,20878;
I.E.S. Álvaro Yáñez;39,78373;-100,445882;
Ibarra;43,131647;-2,062257;
Iberia (España y Portugal);39,78373;-100,445882;
Iberoamerica;-0,21059;-78,846222;
Iberoamérica;39,78373;-100,445882;
Ibi, Alicante ;38,623288;-0,573051;
Ibiza;38,974449;1,417452;
Ibiza ;38,974449;1,417452;
IBIZA (España);39,78373;-100,445882;
Ibiza, España;38,974449;1,417452;
Ibiza, Islas Baleares???;39,78373;-100,445882;
Ibiza, Rep.Dom;39,78373;-100,445882;
Ibros;39,78373;-100,445882;
iCloud;24,174191;120,634933;
IES José Planes - Murcia;38,522411;-0,243847;
IES José Planes, Murcia;38,026139;-1,16614;
Igorre, España;43,164245;-2,778343;
Igualada, España;39,78373;-100,445882;
Iker Casillas. ?;40,325525;-3,88093;
Ilipa Magna - Sevilla;37,517796;-5,979132;
Ilir Timur I, Indonesia;0,644417;115,622708;
I'll tell you when I land;39,78373;-100,445882;
Illes Balears;39,610717;2,877626;
Illes Balears, Espanya;39,610717;2,877626;
illescas;40,124844;-3,849269;
Illescas, Castilla-La Mancha;40,124844;-3,849269;
I'm a sweet disaster, baby. ;39,78373;-100,445882;
I'm in wonderland;44,233414;-68,319461;
Importa amb quí, no on.;39,78373;-100,445882;
In progress;40,285089;-76,831361;
In Some State Of Matter...;39,78373;-100,445882;
In the middle of nowhere.;50,063242;-123,000116;
in your eyes;39,78373;-100,445882;
Inca, España;39,721145;2,911149;
inca, mallorca;33,636823;-117,644794;
Indajaus;39,78373;-100,445882;
Indianola, PA;40,569512;-79,863662;
info@joanarita.eu;39,78373;-100,445882;
info@micuidador.com;39,78373;-100,445882;
info@ui1.es;49,441941;15,001548;
Informacion de Org Oficiales;39,78373;-100,445882;
Ingenio, Gran Canaria;27,918378;-15,435795;
Inglaterra, Reino Unido;52,795479;-0,54024;
Iniesta (CU) ?? Valencia;39,78373;-100,445882;
instagram - aliholgado;39,78373;-100,445882;
instagram.com/alvarosantos71;39,78373;-100,445882;
Instagram: carlos_st14;39,78373;-100,445882;
Ínsula Barataria. ;39,78373;-100,445882;
inter/argentina   - pogblock ;39,78373;-100,445882;
International shipping;51,463152;-0,113326;
Internet;19,372189;-72,334654;
Invernalia.;39,78373;-100,445882;
Invernalia. ;39,78373;-100,445882;
Ipatinga, Brasil;-19,477781;-42,52708;
iPhone: 36.529938,-6.291554;39,78373;-100,445882;
Irun;43,338318;-1,788809;
Irun.  Euskadi;43,338318;-1,788809;
Iruña, Nafarroa;42,81855;-1,644416;
Iruñea/Pamplona;43,29295;-1,505334;
Isla Cristina Huelva ;39,78373;-100,445882;
Isla de La Palma;37,561378;-1,288768;
Isla de Margarita, Venezuela;10,955992;-64,085416;
Island in the sun ;30,671856;-89,868129;
Islas Baleares;39,613402;2,880431;
Islas Baleares, España;39,613402;2,880431;
Islas Baleares, España ?;39,613402;2,880431;
Islas Canarias;28,286399;-16,796012;
Islas Canarias ;28,286399;-16,796012;
Islas Canarias, España;28,286399;-16,796012;
Islas Canarias, España.;28,286399;-16,796012;
Islas Canarias...AFORTUNADAS!!;27,790869;-15,720975;
italia;42,638426;12,674297;
Ituzaingo, Bs.As. Argentina;-34,762899;-58,380536;
Ituzaingó@BsAs@Argentina;39,78373;-100,445882;
ivanmartinezdemiguel@gmail.com;39,78373;-100,445882;
IVI Valencia;39,78373;-100,445882;
Izarretan beti;39,78373;-100,445882;
Jaén;37,772886;-3,788329;
Jaén ni pollas;39,78373;-100,445882;
Jaén, Andalucía;37,772886;-3,788329;
Jaén, Andalucía, España;37,772886;-3,788329;
Jaen, Andalucia, España  ;37,772886;-3,788329;
Jaén, España;37,772886;-3,788329;
Jaén, España.;37,772886;-3,788329;
Jaén.;37,772886;-3,788329;
jaen@voxespana.es;39,78373;-100,445882;
JAEN-ESPAÑA;37,772886;-3,788329;
Jalisia;39,78373;-100,445882;
javea;38,767298;0,163522;
Jerez;22,710593;-103,001473;
Jerez -  Málaga;39,78373;-100,445882;
Jerez de García  Salinas;39,78373;-100,445882;
jerez de la fra;39,78373;-100,445882;
Jerez de la Frontera;36,689898;-6,079208;
Jerez de la Frontera ( Cadiz);36,689898;-6,079208;
Jerez de la Frontera, España;36,689898;-6,079208;
Jerez,Cadiz;36,681694;-6,13774;
Jericho ? ;31,855987;35,459885;
Jijona, España;38,561001;-0,474729;
Jofre de Tenorio, 4 Pontevedra;39,78373;-100,445882;
juarez;17,700662;-93,197892;
JUNTA DE ANDALUCÍA;37,182878;-3,6012;
Just keep swimming...;39,78373;-100,445882;
Kangasala, Suomi.;61,464901;24,065938;
KFH~ 18DeJulio;50,198817;8,052784;
konoha;39,78373;-100,445882;
Krzyzowice// Ámsterdam;39,78373;-100,445882;
L' Eliana ( Valencia);39,78373;-100,445882;
L.P. de G.C.- Madrid - Toledo;39,78373;-100,445882;
L´Ametlla del Valles;41,669334;2,261453;
LA;39,78373;-100,445882;
LA ;39,78373;-100,445882;
La 2ª estrella a la derecha;39,78373;-100,445882;
La alberca/Murcia;39,78373;-100,445882;
La Aldea;40,745662;0,620839;
LA ALDEA DE SAN NICOLÁS;27,985389;-15,781717;
La ciudad de los túneles;39,78373;-100,445882;
La Colmena. Umbrella ;39,78373;-100,445882;
la coruña;43,371209;-8,395877;
La Coruña, Galicia;43,371209;-8,395877;
La Coruña, Spain;43,371209;-8,395877;
La Coruña,Galicia.España;43,371209;-8,395877;
La Florida,  Santiago de chile;-33,433822;-70,749276;
la france.;46,603354;1,888334;
La Fresneda,Asturias;43,291291;-5,147803;
La Gándara_ Naron;39,78373;-100,445882;
La Garita Gran Canaria;28,15024;-15,430189;
La Garriga, Barcelona;41,684911;2,28658;
La Garriga, Cataluña  España ;41,684911;2,28658;
La Garriga,Catalunya,España;41,684911;2,28658;
La Gomera, Islas Canarias;28,865465;-13,832879;
La Guiara;-23,534996;-46,688484;
La Habana;23,137991;-82,365856;
La Habana, Cuba;23,137991;-82,365856;
La Herradura;22,500889;-83,387465;
La Herradura (Granada);36,737661;-3,746792;
La HIstoria Interminable;40,46011;-3,47405;
La Laguna Tenerife;28,485772;-16,315942;
La Libertad, El Salvador;-24,184502;-65,323253;
La Línea;39,78373;-100,445882;
La Línea de la Concepción, Esp;39,78373;-100,445882;
La Línea,Algeciras,Gibraltar..;39,78373;-100,445882;
La Llagosta, España;41,513988;2,191207;
La Luna;20,174722;-97,490556;
La Luna ;20,174722;-97,490556;
La Luna...;20,174722;-97,490556;
La Macarena.Sevilla;37,635766;-6,029526;
La Mancha, ea / País Valencià;39,78373;-100,445882;
la mar;39,78373;-100,445882;
La Meca, Reino de Arabia Saudi;39,78373;-100,445882;
La meva Costa Brava, Catalunya;39,78373;-100,445882;
la millor terreta del món?;39,78373;-100,445882;
La Orotava, Tenerife;28,389883;-16,523569;
La Palma. Canarias;28,722478;-17,905628;
La Paz - Bolivia;-16,495647;-68,133542;
La Paz, Bolivia;-16,495647;-68,133542;
La Plata;-34,92068;-57,953764;
La Plata  Argentina;-34,92068;-57,953764;
La Plata - Buenos Aires;-34,92068;-57,953764;
La Plata, Argentina;-34,92068;-57,953764;
La posada de los muertos;39,78373;-100,445882;
LA PUEBLA DEL RIO;37,269821;-6,062724;
La Ràpita, Catalunya;41,309791;1,647564;
La red;17,087222;-96,033889;
La Red (IRC);39,78373;-100,445882;
La Rioja;42,328553;-2,467492;
la rioja - españa;39,78373;-100,445882;
La Rioja - Madrid, España;39,78373;-100,445882;
La Rioja, España;42,328553;-2,467492;
La Rioja, España |NO MD?;39,78373;-100,445882;
La Rioja-Madrid;39,78373;-100,445882;
La Roca del Vallés;41,588338;2,331459;
La Roca del Valles, Barcelona ;41,588338;2,331459;
La Roda, Albacete;39,206521;-2,158121;
La Roda, Castilla-La Mancha;39,206521;-2,158121;
La ruina dentro del paraíso;39,78373;-100,445882;
La Safor - València;38,988584;-0,224501;
La Safor i Marina Alta;39,78373;-100,445882;
La Safor, Comunitat Valenciana;38,988584;-0,224501;
La Sagrera;41,42375;2,189582;
La Saïdia / Marina Alta;39,78373;-100,445882;
LA SERENA CHILE;-29,902654;-71,251985;
La Serena, Chile;-29,902654;-71,251985;
La Seu d'Urgell, Spain;42,357572;1,456007;
LA TIERRA;37,166533;-76,389946;
La Tierra ;37,166533;-76,389946;
La tierra del sol amada!! Mcbo;39,78373;-100,445882;
La Vall d'Uixó, España;39,823584;-0,231699;
La Victoria, Venezuela;10,227504;-67,331835;
La Virgen del Camino, León;42,581665;-5,643742;
La Zubia (Granada);37,119153;-3,583631;
La Zubia, España;37,119153;-3,583631;
La/A Coruña.;45,436339;-73,624099;
LAGO...;39,16939;16,150592;
Laguna-Tenerife-Islas Canarias;28,485772;-16,315942;
Lalaland;50,080306;8,236864;
L'Alfàs del Pi, Alicante;39,78373;-100,445882;
L'Alfàs del Pi, España;38,57856;-0,100626;
Lalín, España;42,661413;-8,110976;
L'Alqueria de la Comtessa;38,936513;-0,15357;
L'Ametlla del Vallès (Bcn) ;41,669334;2,261453;
Langreo (Asturias);43,305144;-5,694447;
Langreo, Asturias;43,305144;-5,694447;
Lanús Oeste, Argentina;-34,705317;-58,402806;
Lanzarote;29,039647;-13,636298;
Lara, Venezuela;10,228452;-69,819797;
LAS CANARIAS;3,736798;-73,120493;
Las Condes, Chile;-33,424787;-70,517481;
Las Condes, Santiago, Chile.;-33,424787;-70,517481;
Las de siempre*;39,78373;-100,445882;
Las Gabias, España;37,132577;-3,694363;
Las Matas, Madrid, Spain;40,919954;-3,749362;
Las Mimosas, Tenerife;28,412825;-16,505866;
Las Pajanosas;37,577827;-6,106849;
Las Palmas - Canary Islands;27,958;-15,60623;
Las Palmas de G.C.;39,78373;-100,445882;
Las Palmas de G.G.;39,78373;-100,445882;
Las Palmas de GC, España;39,78373;-100,445882;
Las Palmas de Gran Canaria;28,12878;-15,435051;
Las Palmas de Gran Canaria ;28,12878;-15,435051;
Las Palmas de Gran Canaria, Es;28,12878;-15,435051;
Las Palmas de Gran Canaria, España;28,12878;-15,435051;
Las Palmas de Gran Canaria, Is;39,78373;-100,445882;
Las Palmas de Gran Canaria, Islas Canarias;28,12878;-15,435051;
Las Palmas de Gran Canaria.;28,12878;-15,435051;
Las Palmas G.C.;-32,2;-71,133333;
Las Palmas, Islas Canarias;27,958;-15,60623;
Las Pedroñeras, Castilla-La Mancha;39,449747;-2,672981;
Las Rozas - Madrid - España;40,483444;-3,236649;
Las Rozas (Madrid);40,483444;-3,236649;
Las Rozas de Madrid;40,49331;-3,87584;
Las Rozas de Madrid ;40,49331;-3,87584;
Las Rozas de Madrid, Comunidad de Madrid;40,49331;-3,87584;
Las Rozas de Madrid, España;40,49331;-3,87584;
Las Rozas, Comunidad Madrid;40,483444;-3,236649;
Las Rozas, Madrid;40,483444;-3,236649;
Las Tablas, Madrid;40,506105;-3,6712;
Las Vegas, Asturias;43,413554;-7,147626;
Las Ventas del Espíritu Santo;39,78373;-100,445882;
laSexta;39,78373;-100,445882;
Latam;-16,397522;-71,536909;
Latam - USA;39,78373;-100,445882;
LAXE (A CORUÑA);43,221887;-9,005949;
Le monde est à v?nous;38,629469;-0,866472;
Lebrija (Sevilla);36,91931;-6,076406;
Lebrija, España;36,91931;-6,076406;
Ledesma, salamanca;41,090387;-5,998765;
Leganes;10,783294;122,60762;
Leganés (Madrid);40,328194;-3,76527;
Leganés, Comunidad de Madrid;40,328194;-3,76527;
Leganés, España;40,328194;-3,76527;
Leganes, Madrid;40,328194;-3,76527;
Leganés, Madrid;40,328194;-3,76527;
Leganés-Madrid;40,328194;-3,76527;
Legoland;50,354852;7,63484;
leioa Bizkaia;43,326828;-2,986947;
Leioa, España;43,326828;-2,986947;
Lejos de ti, donde tu no estess;39,78373;-100,445882;
Lejos del Atlántico;39,78373;-100,445882;
Lekitxo-Bermio;39,78373;-100,445882;
Lentegi;36,834865;-3,674684;
lenteji;39,78373;-100,445882;
L'Entregu Samartín;43,288109;-5,637007;
leon;12,619767;-86,591819;
León;12,619767;-86,591819;
León ;40,137915;-3,570998;
León - Gijón;43,522832;-5,685609;
León - Palencia ;42,589349;-4,829113;
León (España);42,634145;-5,971415;
Leon , spain;42,634145;-5,971415;
León / Medina del Campo;41,299965;-4,918673;
León Guanajuato;21,097335;-101,647642;
Leon Nicaragua;12,619767;-86,591819;
León, Castilla y León;42,634145;-5,971415;
León, Castilla y León, España;42,634145;-5,971415;
León, España;42,634145;-5,971415;
León, GTO.;39,78373;-100,445882;
LEON, la tierra de ZP ;39,78373;-100,445882;
Leon, Spain;42,634145;-5,971415;
León, spain;42,634145;-5,971415;
León,España;42,634145;-5,971415;
León/Madrid;40,46025;-3,286483;
León-Barcelona;-36,594391;-72,058972;
León-Madrid, Laniakea;39,78373;-100,445882;
Lepe, España;37,255171;-7,201556;
Les corts;41,388452;2,121718;
les Corts, Barcelona;41,388452;2,121718;
Les Corts, Barcelonana;39,78373;-100,445882;
Les Useres, Castellón.;40,185179;-0,130891;
L'Hospitalet de Llobregat;41,35986;2,099793;
L'Hospitalet de Llobregat, Esp;39,78373;-100,445882;
L'Hospitalet, Barcelona;41,35986;2,099793;
Liam's arms;39,78373;-100,445882;
Liberen a Milagro Sala;39,78373;-100,445882;
Liguria, Italia;44,477762;8,70263;
Liliput;50,558527;15,153055;
Lillo, España;39,78373;-100,445882;
Lima;-12,061642;-77,036711;
Lima ;39,78373;-100,445882;
Lima - Barcelona - Madrid;39,78373;-100,445882;
Lima - Perú;-12,061642;-77,036711;
Lima, Peru;-12,061642;-77,036711;
Lima, Perú;-12,061642;-77,036711;
Lima, Perú ;-12,061642;-77,036711;
Lima,Perú;-12,061642;-77,036711;
Limache, Región de Valparaíso.;-32,986092;-71,273868;
Lima-Perú;-12,061642;-77,036711;
Linares;24,853006;-99,410342;
Linares (Andalucía);38,092825;-3,634358;
Linares (Jaén);38,092825;-3,634358;
Linares (Jaen) ;38,092825;-3,634358;
Linares, Andalucía;39,78373;-100,445882;
Linares, España;38,092825;-3,634358;
Linares/Jaén/Andalucia/España;38,092825;-3,634358;
Lisboa;38,707793;-9,136507;
Lisboa, Portugal;38,707793;-9,136507;
Litchfield Penitentiary;39,78373;-100,445882;
Live, laugh, love. ;39,78373;-100,445882;
Livin' up in California;39,78373;-100,445882;
Llanera, España;43,454282;-5,851997;
Llanera, Principado de Asturia;39,78373;-100,445882;
Llanera,Asturies, Spain;43,454282;-5,851997;
Llanes, Principado de Asturias;43,421121;-4,753083;
Lleida;41,614761;0,626784;
Lleida, Espanya;41,614761;0,626784;
Lleida, España;41,614761;0,626784;
Lliça - Barcelona - Salou ;39,78373;-100,445882;
Llíria;39,625829;-0,59611;
Llíria, Comunidad Valenciana;39,625829;-0,59611;
Llívia, Espanya;42,464079;1,980429;
Llodio, España;39,78373;-100,445882;
Loeches, España;40,38379;-3,409228;
logroño;42,46612;-2,439668;
Logroño - La Rioja;39,78373;-100,445882;
Logroño - Madrid - Sevilla ;39,78373;-100,445882;
Logroño (España);42,46612;-2,439668;
Logroño (La Rioja);42,46612;-2,439668;
Logroño · La Rioja · España;42,46612;-2,439668;
Logroño, Barcelona, Boston;39,78373;-100,445882;
Logroño, España;42,46612;-2,439668;
Logroño, La Rioja;42,46612;-2,439668;
Logroño, La Rioja ?;42,46612;-2,439668;
Logroño, La Rioja, Spain;42,46612;-2,439668;
Logroño, Spain;42,46612;-2,439668;
Logroño,La Rioja;42,46612;-2,439668;
Logroño.;42,46612;-2,439668;
Logroño.La Rioja.Spain;42,46612;-2,439668;
Logroño-España;42,46612;-2,439668;
Logroño-La Rioja-España;42,46612;-2,439668;
London;51,507322;-0,127647;
London, England;51,507322;-0,127647;
london.;51,507322;-0,127647;
London-Asturias;39,78373;-100,445882;
Londres;51,507322;-0,127647;
Londres, Inglaterra (je, no) ;39,78373;-100,445882;
londrs ourpromxxise.tumblr.com;39,78373;-100,445882;
Lonja;45,590235;16,440356;
Looking for Stiles...;39,78373;-100,445882;
Lora del Río, Sevilla;37,657427;-5,527582;
Lorca - España;37,671568;-1,698805;
Lorca (Madrid);41,974501;2,812467;
Lorca, Almeria;36,879236;-2,909121;
Lorca, Región de Murcia España;39,78373;-100,445882;
Los Ángeles y Córdoba;37,591191;-4,30852;
Los Angeles, CA;34,054394;-118,243941;
Los Cabos, Baja California Sur;23,271848;-109,689768;
LOS CHARRUAS _ (Entre Ríos );-32,991457;-58,527845;
Los cobras ;39,78373;-100,445882;
los lagos;-42,300844;-73,105387;
los llanos de Aridane;28,659257;-17,915202;
los manche,Valdepeñas, España;39,78373;-100,445882;
Los Palacios y Villafranca;37,158212;-5,924457;
Los Realejos, Tenerife;28,34997;-16,584988;
Los Santos de Maimona;38,44879;-6,381102;
Los Teques, Venezuela;7,795681;-72,216731;
LosBarrios,Cadiz ? Málaga;39,78373;-100,445882;
Lost in a Dead World;39,78373;-100,445882;
Lost in some book;39,78373;-100,445882;
Lothlórien;-43,82559;173,022442;
Lothric;39,78373;-100,445882;
LPGC - MAD;39,78373;-100,445882;
Lucero, Madrid;40,350956;-3,860763;
lugar de residencia:Españistán;39,78373;-100,445882;
Lugo;43,039604;-7,456607;
LUGO - ESPAÑA;43,039604;-7,456607;
Lugo (España);43,039604;-7,456607;
Lugo // Madrid ;40,365612;-3,754147;
Lugo, España;43,039604;-7,456607;
Lugo, Galicia-;43,039604;-7,456607;
Lvs ;57,818167;28,322181;
M(E);39,78373;-100,445882;
MAAAAD.98'      ;39,78373;-100,445882;
Maçanet, Catalunya;39,78373;-100,445882;
Machala-Ecuador;-3,258749;-79,959513;
MacLaren's Pub;39,78373;-100,445882;
Macondo;8,419773;-76,306023;
Macuspana, Tabasco;17,855682;-92,42239;
MAD;47,95202;17,660637;
Madrazo 51, Barcelona ;41,398425;2,146642;
Madrid;40,416705;-3,703582;
Madrid ;40,416705;-3,703582;
madrid  ;40,416705;-3,703582;
Madrid   ;40,416705;-3,703582;
Madrid - Almendralejo;39,78373;-100,445882;
Madrid - Barcelona, España;39,78373;-100,445882;
Madrid - España;40,416705;-3,703582;
Madrid - Galicia;42,718779;-6,690183;
Madrid - Girona ;39,78373;-100,445882;
Madrid - Italia;-37,458122;-72,339484;
Madrid - La Línea ;39,78373;-100,445882;
Madrid - Londres;51,480206;-0,238914;
Madrid - Málaga;36,480928;-5,240468;
Madrid - Mandayona;39,78373;-100,445882;
Madrid  Marbella;36,511434;-4,880026;
Madrid - Nuevo Baztán;39,78373;-100,445882;
Madrid - Paris;39,78373;-100,445882;
Madrid - San Sebastián- Spain ;39,78373;-100,445882;
Madrid - Sanabria;39,78373;-100,445882;
Madrid - Spain;40,416705;-3,703582;
Madrid - Spain (Andaluza);39,78373;-100,445882;
Madrid - Valdencín - Mazatlán;39,78373;-100,445882;
Madrid - Valencia;39,78373;-100,445882;
Madrid - Valladolid;39,78373;-100,445882;
Madrid - Vigo.;42,214594;-8,699087;
Madrid - Washington DC;38,919929;-77,041995;
Madrid  y Barcelona  ;39,78373;-100,445882;
Madrid & Paris;39,78373;-100,445882;
Madrid & România;14,753366;121,003527;
Madrid (Barcelona);39,78373;-100,445882;
Madrid (centro);20,609934;-100,401061;
Madrid (donde no de el sol);39,78373;-100,445882;
Madrid (España / Spain);40,461922;-3,615998;
Madrid (España);40,416705;-3,703582;
Madrid (Sanabresa de adopción);39,78373;-100,445882;
Madrid (Spain);40,416705;-3,703582;
Madrid (Spain) +34 917104631;39,78373;-100,445882;
Madrid / Asturias ;42,601964;-6,812401;
Madrid / España;40,416705;-3,703582;
Madrid / España ;40,416705;-3,703582;
Madrid / Londres;51,480206;-0,238914;
Madrid / Pontevedra;39,78373;-100,445882;
Madrid ? Abejera;39,78373;-100,445882;
Madrid ?? Puerto de Vega ;39,78373;-100,445882;
Madrid | Spain | Europe;40,416705;-3,703582;
Madrid + Barcelona;39,78373;-100,445882;
madrid • sandra;39,78373;-100,445882;
Madrid Almeria;36,876719;-2,601919;
Madrid Capital del Mundo;39,78373;-100,445882;
Madrid- Cullera;39,166343;-0,243178;
madrid españa;39,78373;-100,445882;
Madrid- España;40,416705;-3,703582;
Madrid Joaquin Marua lopez 28;39,78373;-100,445882;
madrid madrid madrid ....;40,416705;-3,703582;
Madrid o Aranda de Duero, ESP;39,78373;-100,445882;
Madrid o Ferrol;43,399339;-8,167019;
Madrid sierra antifa- Orense;39,78373;-100,445882;
madrid sur;9,216124;125,933684;
Madrid Sur.;9,216124;125,933684;
Madrid to Chiclana ?;39,78373;-100,445882;
Madrid y audios en;39,78373;-100,445882;
Madrid y Barcelona;39,78373;-100,445882;
Madrid!!;40,416705;-3,703582;
madrid(españa);40,416705;-3,703582;
Madrid(Spain)-Melipilla(Chile);39,78373;-100,445882;
Madrid, Comunidad de Madrid;40,416705;-3,703582;
Madrid, Comunidad de Madrid ;40,416705;-3,703582;
Madrid, de corazón navarro;39,78373;-100,445882;
Madrid, Distrito de Villaverde;39,78373;-100,445882;
Madrid, ES;40,416705;-3,703582;
Madrid, España;40,416705;-3,703582;
Madrid, España ;40,416705;-3,703582;
Madrid, España, Unión Europea.;39,78373;-100,445882;
Madrid, España.;40,416705;-3,703582;
Madrid, Getafe.;40,312887;-3,727535;
Madrid, Glorieta Ruben Dario 4;39,78373;-100,445882;
Madrid, Instagram y Pinterest;39,78373;-100,445882;
Madrid, Madrid;40,416705;-3,703582;
Madrid, Málaga;39,78373;-100,445882;
Madrid, Moratalaz, Batcueva.;39,78373;-100,445882;
Madrid, Salamanca, Sestao...  ;39,78373;-100,445882;
Madrid, Segovia, Cantabria;39,78373;-100,445882;
Madrid, Spain;40,416705;-3,703582;
Madrid, Spain.;40,416705;-3,703582;
Madrid, Valencia, Canarias;39,78373;-100,445882;
MADRID, VALLECAS;39,78373;-100,445882;
madrid,cullera,burgos;39,78373;-100,445882;
Madrid,ESPAÑA;39,78373;-100,445882;
